"vf","ematerial","fmaterial","c44","e15","q15","μ11","ϵ11","α11","ρ"
0.39999999999999997,2,3,4.542800071107294e10,0.33400249769878365,0.004090369076238599,0.0005374229195253503,3.0832113333192083e-10,4.263964354809232e-10,6120.
0.44999999999999996,2,3,4.568934559573929e10,0.4044165434286674,0.004423469912328913,0.0004778849954818076,3.4450733321739957e-10,3.791200497829561e-10,6235.
0.49999999999999994,2,3,4.592696557901334e10,0.4884347583400478,0.004730836115260975,0.000421725639957565,3.874552518185951e-10,3.3452097630405055e-10,6350.
0.5499999999999999,2,3,4.613245819440782e10,0.5902506657041983,0.005010932058115868,0.0003687432231286855,4.392458381932422e-10,2.9243789057108253e-10,6465.
0.6,2,3,4.629363092865277e10,0.7159383354194784,0.005261015368106611,0.00031874314268724496,5.028931556047805e-10,2.5271446538084676e-10,6580.
0.65,2,3,4.639207780247649e10,0.8746551223843073,0.005476394616643521,0.00027153675261743795,5.82941173744893e-10,2.1519814941083807e-10,6695.
0.7000000000000001,2,3,4.63986375244179e10,1.0808954763846792,0.005649025494254986,0.0002269417636952466,6.865820950436504e-10,1.7973978954269453e-10,6810.
0.7500000000000001,2,3,4.62641973412095e10,1.3590541371120524,0.005764668258682692,0.00018478309489587712,8.259205819448578e-10,1.4619289836657067e-10,6925.
0.8000000000000002,2,3,4.5899126297021034e10,1.753631308077688,0.005796536166546175,0.00014489371694298252,1.0230374957211707e-9,1.1441117428271083e-10,7040.
0.8500000000000002,2,3,4.512067268632849e10,2.355333760058862,0.0056890583897478385,0.00010711530291373754,1.322941087788402e-9,8.424096283825776e-11,7155.000000000001
0.9000000000000002,2,3,4.348968865243657e10,3.3820910418410204,0.005307489584499491,0.00007129863342498463,1.8337666954336739e-9,5.549657597829496e-11,7270.000000000001
0.9500000000000003,2,3,3.961830560917442e10,5.52258230187404,0.004224251330702078,0.000037303765531601894,2.897232425593261e-9,2.7854410600618637e-11,7385.
0.05,2,4,3.299603943021254e10,0.028600430027833332,0.00022606352096518793,0.003863424347375081,1.165243333816657e-10,8.585348387050884e-10,5505.
0.1,2,4,3.3714805762898407e10,0.04898126914111661,0.0003666991789552927,0.0035043151820041522,1.289893494177632e-10,7.787301418739893e-10,5610.
0.15000000000000002,2,4,3.444586759163397e10,0.07034875217918853,0.0004941366408079009,0.003189212867279103,1.419881444513924e-10,7.087047411834029e-10,5715.
0.2,2,4,3.518917880358778e10,0.09400208791430804,0.0006140736511041085,0.002899368852787223,1.5617332420571395e-10,6.442921428939909e-10,5820.
0.25,2,4,3.594448295932888e10,0.1208257521238788,0.0007283367207426412,0.0026286079250459537,1.7198847340870532e-10,5.841199885688724e-10,5925.
0.3,2,4,3.6711127224686615e10,0.15170995051430317,0.0008376754680784232,0.002374171399089399,1.8987882856669776e-10,5.275751545454638e-10,6030.
0.35,2,4,3.748797284467662e10,0.18770240444070518,0.0009424268158274389,0.002134519737456677,2.1036726097727363e-10,4.743154276218213e-10,6135.
0.39999999999999997,2,4,3.827324662869137e10,0.2301282221379703,0.0010427253207042565,0.0019085998034792159,2.341140426867376e-10,4.241066606545168e-10,6240.
0.44999999999999996,2,4,3.9064293235671646e10,0.28073626502160637,0.0011385675766011037,0.0016955615178349862,2.6198961702186484e-10,3.767597941412259e-10,6345.
0.49999999999999994,2,4,3.9857171167798744e10,0.3419130843326563,0.0012298120704347278,0.0014946419500615352,2.951808339977218e-10,3.3210508006278643e-10,6450.
0.5499999999999999,2,4,4.064598540562636e10,0.41702265349451545,0.0013161352019516077,0.001305118773185432,3.353595727519407e-10,2.899817090186641e-10,6555.
0.6,2,4,4.142174748760098e10,0.5109780183015593,0.0013969373564042251,0.0011262938398748138,3.849664212885207e-10,2.5023411105525905e-10,6660.
0.65,2,4,4.217033262396874e10,0.6312595918738902,0.0014711670509016139,0.0009574897490452659,4.4771596425660156e-10,2.1271110469566848e-10,6765.
0.7000000000000001,2,4,4.2868583239925934e10,0.7898524001443226,0.0015369833938025162,0.0007980515638239978,5.295580319259561e-10,1.7726611132524606e-10,6870.
0.7500000000000001,2,4,4.3476258271867744e10,1.0072441995115473,0.0015910591614783699,0.0006473500563206764,6.406615126338897e-10,1.4375753080341053e-10,6975.
0.8000000000000002,2,4,4.39175575473329e10,1.321596085618803,0.0016269831645616191,0.000504784859465096,7.999646567636398e-10,1.1204864950041256e-10,7080.
0.8500000000000002,2,4,4.403215685137427e10,1.8130413242399501,0.0016310284490867674,0.00036978688063150976,1.0472317190951861e-9,8.200607714867832e-11,7185.000000000001
0.9000000000000002,2,4,4.3414817834429634e10,2.683271357128712,0.0015682932084167076,0.00024181980242763757,1.4825420549315463e-9,5.3493203815429234e-11,7290.
0.9500000000000003,2,4,4.066709567141974e10,4.6268280156066455,0.0013180449312426303,0.00012038071336408109,2.4505183339094638e-9,2.633825897507421e-11,7395.
0.05,2,5,3.9510443393502515e11,0.05619086331482368,0.0015238261167953588,0.0042923976381893806,1.2789415329920218e-10,1.7169494479936455e-9,5125.
0.1,2,5,3.6445869110517126e11,0.09801212783407498,0.0018520900205472356,0.003893361829110535,1.414405982074608e-10,1.5573283747393148e-9,5250.
0.15000000000000002,2,5,3.371747954846898e11,0.1393008768190956,0.0021085690504115797,0.0035432214197367697,1.5556170902686135e-10,1.4172655809962776e-9,5375.
0.2,2,5,3.119429475695137e11,0.18209341881185429,0.0023331657918981533,0.003221145925497986,1.7096292335466988e-10,1.2884285323766948e-9,5500.
0.25,2,5,2.882745034359484e11,0.22757316211904455,0.0025344506312463223,0.0029202749100279085,1.8812273632112836e-10,1.1680728636999586e-9,5625.
0.3,2,5,2.6593057174967725e11,0.2768015832140873,0.0027145525697206685,0.0026375437768452288,2.0752047792270613e-10,1.05497256815078e-9,5750.
0.35,2,5,2.4477010906026852e11,0.33095445404692414,0.002873962901399708,0.002371242301849852,2.2971815972029237e-10,9.48443370683138e-10,5875.
0.39999999999999997,2,5,2.2469529008256424e11,0.3914748045321195,0.003012813516297278,0.0021202005277555277,2.5542446792907216e-10,8.480170610678163e-10,6000.
0.44999999999999996,2,5,2.056285193405618e11,0.4602369470764732,0.003131208550994505,0.0018834739851144931,2.855723332995316e-10,7.53315556306356e-10,6125.
0.49999999999999994,2,5,1.8750173864148584e11,0.5397739340892487,0.0032292339407295847,0.0016602149430265832,3.2143182629097143e-10,6.639993650898388e-10,6250.
0.5499999999999999,2,5,1.702509300008012e11,0.6336319704830886,0.0033068258939345243,0.0014496207219725726,3.647888712957867e-10,5.797468571847415e-10,6375.
0.6,2,5,1.5381270108923843e11,0.7469620907573441,0.0033635362020936785,0.0012509154681384672,4.182450515608008e-10,5.002468801020679e-10,6500.
0.65,2,5,1.38121203134599e11,0.8875690889663251,0.0033981535522512965,0.001063346355838481,4.857498528577904e-10,4.2519707506936006e-10,6625.
0.7000000000000001,2,5,1.2310379913267729e11,1.0678981530240987,0.0034080418512054907,0.0008861855090057365,5.736090917253368e-10,3.543043331007981e-10,6750.000000000001
0.7500000000000001,2,5,1.086728908535923e11,1.3091133826135684,0.003387840566358288,0.0007187336154423284,6.925553782147108e-10,2.872855990583693e-10,6875.
0.8000000000000002,2,5,9.470759653486945e10,1.6503887565512347,0.0033265597117652867,0.0005603234349569419,8.624647570178518e-10,2.2386781320958631e-10,7000.
0.8500000000000002,2,5,8.100573931693134e10,2.1732901921613657,0.003200006625294562,0.0004103224851105952,1.1247344918113116e-9,1.637851496040101e-10,7125.000000000001
0.9000000000000002,2,5,6.712885842416977e10,3.0804650445370747,0.002946389507984034,0.00026813471111013866,1.5822305282869742e-9,1.0676730413666172e-10,7250.000000000001
0.9500000000000003,2,5,5.169810426940553e10,5.053086561625973,0.0023555387961949475,0.0001332011877554581,2.580747509006727e-9,5.248354004610585e-11,7375.
0.05,3,1,4.66817942210911e10,0.012553483287671655,497.2528690503211,0.0001427473885975358,9.78893413989563e-11,-3.746823493983944e-12,5425.
0.1,3,1,4.619257243298525e10,0.021960543316478242,450.68160911331813,0.00012992369103971194,1.0867033250728895e-10,-5.934041006404493e-12,5550.
0.15000000000000002,3,1,4.57284302928002e10,0.03175753611643329,410.0548417787257,0.00011873178476751868,1.2002177844925792e-10,-7.815591117373487e-12,5675.
0.2,3,1,4.5278155593794205e10,0.04241190473854342,372.83167461429616,0.0001084741839945589,1.3250023474939382e-10,-9.521032292622364e-12,5800.
0.25,3,1,4.483678033105385e10,0.05424698627870336,338.1395949135433,0.0000989112415542202,1.4650065368136596e-10,-1.109392086492828e-11,5925.
0.3,3,1,4.4401410667897095e10,0.06759234732004385,305.57505810198643,0.000089932054935497,1.624321554414921e-10,-1.2553791359653686e-11,6050.
0.35,3,1,4.3970095182402145e10,0.08283984105239336,274.9091413543839,0.00008147369059072646,1.807851939575599e-10,-1.391127249704992e-11,6175.
0.39999999999999997,3,1,4.354136010262996e10,0.10048987873211582,245.98708702098355,0.00007349360824355217,2.0218863877354137e-10,-1.517316148459633e-11,6300.
0.44999999999999996,3,1,4.311395355202518e10,0.12120976412982191,218.68812980195028,0.00006595862791280966,2.2748281070433127e-10,-1.6344358859107432e-11,6425.
0.49999999999999994,3,1,4.268665821031128e10,0.14592093746541096,192.9081365263046,0.000058840158236790234,2.578292967684093e-10,-1.7428578662141347e-11,6550.
0.5499999999999999,3,1,4.2258105785032875e10,0.17594048307254964,168.5519189623491,0.00005211208055938244,2.94889389430624e-10,-1.842847035494946e-11,6675.
0.6,3,1,4.182653530030122e10,0.21322481861579407,145.5299103954005,0.000045749831712849916,3.411315660017039e-10,-1.934534336881345e-11,6800.
0.65,3,1,4.138940594024312e10,0.26081586778003996,123.75685360236237,0.00003973003975777837,4.0039457748462087e-10,-2.0178440905523308e-11,6925.
0.7000000000000001,3,1,4.094267727422986e10,0.323719221741672,103.15139747016809,0.000034030409794161886,4.789958100426253e-10,-2.0923420460990625e-11,7050.
0.7500000000000001,3,1,4.047929160551161e10,0.41079742364753513,83.63607160906213,0.000028629713819409885,5.881209352451561e-10,-2.156905464345104e-11,7175.
0.8000000000000002,3,1,3.9985511705564445e10,0.5393752034715907,65.1373858010746,0.000023507814317466496,7.49636558107343e-10,-2.208921673887641e-11,7300.
0.8500000000000002,3,1,3.943039359194095e10,0.7485111011340098,47.585944543743224,0.000018645688884816062,1.0128414755269344e-9,-2.2419811248598515e-11,7425.000000000001
0.9000000000000002,3,1,3.872642208527745e10,1.1486587310909728,30.91656640687619,0.000014025441529279205,1.5171484797160501e-9,-2.237248476749519e-11,7550.000000000001
0.9500000000000003,3,1,3.7491411298052666e10,2.2220923446390377,15.06869107019326,9.630289713956199e-6,2.8712776608656598e-9,-2.1112660747100058e-11,7675.
0.05,3,2,1.360132409805326e10,1.554223525813807,324.4759727702066,8.084975508330035e-6,0.2692419202638572,-1.314126893254828e-8,9158.5
0.1,3,2,1.295319643896284e10,2.535043162575464,269.0492596855373,7.038954592793299e-6,0.20736298274552892,-2.0460155655053458e-8,9087.
0.15000000000000002,3,2,1.359311584662912e10,3.5274171165369985,247.47981460724208,6.810320897325437e-6,0.17728774955514026,-2.6917067420922657e-8,9015.5
0.2,3,2,1.474015113732583e10,4.583600742899567,235.93585798804622,6.848866397163807e-6,0.1569784687139954,-3.290892533528734e-8,8944.
0.25,3,2,1.6253101785589169e10,5.737995319953468,228.9403875120153,7.035797185201099e-6,0.1412902400477084,-3.85752275810194e-8,8872.5
0.3,3,2,1.8120363259575806e10,7.025278001683932,224.50491826738303,7.335915818095764e-6,0.12831929878333642,-4.398820303957216e-8,8801.
0.35,3,2,2.0384360590233284e10,8.48735876385848,221.74074823220064,7.743013982136826e-6,0.11718217589449198,-4.9199775165452066e-8,8729.5
0.39999999999999997,3,2,2.312841082778402e10,10.179353694394964,220.21409867622805,8.266583223779457e-6,0.10740809234006873,-5.425909870263948e-8,8658.
0.44999999999999996,3,2,2.6482883350821358e10,12.177557032025945,219.72327583168922,8.929362722722272e-6,0.0987229574174095,-5.9222253666318975e-8,8586.5
0.49999999999999994,3,2,3.064522320674073e10,14.592173215246348,220.21555324636068,9.769969737645417e-6,0.09096011985970995,-6.416108705275156e-8,8515.
0.5499999999999999,3,2,3.5919619024869194e10,17.589573794591892,221.76675410969,0.00001085049561401659,0.0840214850397289,-6.917559361978173e-8,8443.5
0.6,3,2,4.279402703771413e10,21.434184821540356,224.60654821314625,0.00001227232883461305,0.07786382541704234,-7.441581699044615e-8,8372.
0.65,3,2,5.2098853637964325e10,26.574056408547126,229.20638278470255,0.000014209345331858021,0.0725043147724283,-8.012600092733197e-8,8300.5
0.7000000000000001,3,2,6.536723107853487e10,33.83469302160415,236.501595412621,0.00001698363592298732,0.06805394067508894,-8.674441714429414e-8,8229.
0.7500000000000001,3,2,8.577385457125607e10,44.92383932102349,248.48622574861668,0.00002126310802534203,0.06481915699264958,-9.516337220739744e-8,8157.5
0.8000000000000002,3,2,1.211305687515202e11,64.04184764578767,270.12509891651865,0.00002869221630402908,0.06363895387998378,-1.0755882763813249e-7,8086.
0.8500000000000002,3,2,1.9721716904180774e11,105.04754855411143,317.88886039183365,0.000044699236603211267,0.06740821787937858,-1.3108230647379006e-7,8014.5
0.9000000000000002,3,2,4.794039380025407e11,256.8283618655788,497.98752118989296,0.00010411424441386102,0.0953086883975699,-2.115404423821383e-7,7943.
0.9500000000000003,3,2,-1.4154773918127224e12,-762.0327153306521,-696.924468135185,-0.0002946180512343116,-0.10811053463766047,3.112604548746494e-7,7871.499999999999
0.05,3,3,4.2588325419343544e10,0.018940627510333097,0.0004931517658170617,0.0010836591752258937,1.5560955061115028e-10,8.600385989098525e-10,5330.
0.1,3,3,4.2184963237243095e10,0.03322446073637721,0.0007575224224236234,0.0009832812668603948,1.7237292661992967e-10,7.803678890057975e-10,5460.
0.15000000000000002,3,3,4.1785001646601654e10,0.04809045934452107,0.000984979736091776,0.0008952286478904504,1.898809034399031e-10,7.104791937607274e-10,5590.
0.2,3,3,4.1387646515549545e10,0.06424606590667328,0.0011911649784705613,0.0008142462488277167,2.0902306333564964e-10,6.462015261412968e-10,5720.
0.25,3,3,4.099238584029158e10,0.0821778058619684,0.0013811770190784215,0.0007385997619054261,2.3041130042160872e-10,5.861582793826597e-10,5850.
0.3,3,3,4.059874413386445e10,0.1023792278000665,0.0015572311073824181,0.0006675130706711946,2.5466647812898554e-10,5.297333303632415e-10,5980.
0.35,3,3,4.020619387488195e10,0.1254349970578148,0.0017204908585297983,0.0006005528136097578,2.825241918123395e-10,4.765825628908128e-10,6110.
0.39999999999999997,3,3,3.981409174161609e10,0.15208930639128493,0.0018716702964545287,0.0005374229195262769,3.1492083306744463e-10,4.2647077701118736e-10,6240.
0.44999999999999996,3,3,3.9421606094613174e10,0.18333125036263515,0.002011253350525691,0.00047788499548278587,3.5310101726802514e-10,3.792084784862561e-10,6370.
0.49999999999999994,3,3,3.9027613680890686e10,0.2205216249565044,0.0021395625880731304,0.0004217256399585889,3.9877715061693773e-10,3.346258991944928e-10,6500.
0.5499999999999999,3,3,3.863053576264691e10,0.2655973173902926,0.002256751373371187,0.0003687432231297479,4.5438664634156584e-10,2.925624452544841e-10,6630.
0.6,3,3,3.8228059438247665e10,0.3214209185432393,0.002362736786257937,0.0003187431426883386,5.23531902640079e-10,2.5286282941695584e-10,6760.
0.65,3,3,3.781663251587393e10,0.3924157414223066,0.002457055146525648,0.00027153675261855386,6.117794597956378e-10,2.1537603504861173e-10,6890.
0.7000000000000001,3,3,3.739047983711693e10,0.48580334250208357,0.002538573030098051,0.00022694176369637408,7.282173964331531e-10,1.7995527187007107e-10,7020.
0.7500000000000001,3,3,3.693950999667477e10,0.6142376182649687,0.0026048722068167055,0.00018478309489700187,8.887702897349816e-10,1.4645788089614565e-10,7150.
0.8000000000000002,3,3,3.644431157085925e10,0.8021018017309279,0.0026507829116214476,0.0001448937169440836,1.1241238665038538e-9,1.1474416129413211e-10,7280.
0.8500000000000002,3,3,3.586209111625388e10,1.1032051364137605,0.0026642670487457346,0.0001071153029147806,1.5019959335638562e-9,8.467270831205367e-11,7410.000000000001
0.9000000000000002,3,3,3.5076152986286705e10,1.664361528402343,0.0026116336617553445,0.00007129863342590363,2.2071489129383574e-9,5.60821303494134e-11,7540.000000000001
0.9500000000000003,3,3,3.36147252116284e10,3.0792418580270757,0.002355260693847788,0.00003730376553223925,3.986706306508274e-9,2.8687638034253533e-11,7670.
0.05,3,4,3.245277986266861e10,0.013230510590347678,0.00011662114985410625,0.003863424347375112,1.1715576274673198e-10,8.585369926743429e-10,5520.
0.1,3,4,3.260910627571135e10,0.022887276712519118,0.00018341700728215755,0.0035043151820041895,1.2981626548288957e-10,7.78733778217119e-10,5640.
0.15000000000000002,3,4,3.276587099114831e10,0.03299365065606889,0.00024243557421093476,0.0031892128672791464,1.4304505288001026e-10,7.087098714856711e-10,5760.
0.2,3,4,3.292267651342689e10,0.04408542006635001,0.0002969519542497019,0.0028993688527872733,1.575164859106653e-10,6.442988650697048e-10,5880.
0.25,3,4,3.3079245041256577e10,0.05653233861147543,0.0003480324506014065,0.0026286079250460092,1.7369593895251585e-10,5.841284527607406e-10,6000.
0.3,3,4,3.323528884567676e10,0.07071064301563158,0.00039613977836981174,0.00237417139908946,1.9205693051823261e-10,5.275855598363305e-10,6120.
0.35,3,4,3.339046187442629e10,0.0870671029128039,0.00044151681396410736,0.0021345197374567425,2.1316173591486258e-10,4.743280286969236e-10,6240.
0.39999999999999997,3,4,3.354431905516013e10,0.10617159902652866,0.00048431253517144804,0.0019085998034792863,2.3772755879418176e-10,4.2412178121358304e-10,6360.
0.44999999999999996,3,4,3.369626436449258e10,0.12878315992708225,0.0005246277479568566,0.0016955615178350608,2.6670963831432637e-10,3.7677784782050487e-10,6480.
0.49999999999999994,3,4,3.384547285125856e10,0.1559484707683616,0.0005625291394206126,0.0014946419500616133,3.014252206762809e-10,3.3212660188514004e-10,6600.
0.5499999999999999,3,4,3.3990764147751854e10,0.18916127905598387,0.0005980471198718377,0.0013051187731855135,3.4375416757223405e-10,2.9000740318498793e-10,6720.
0.6,3,4,3.413038500572846e10,0.23063620625193143,0.0006311608982413331,0.0011262938398748984,3.9648354111852687e-10,2.502649257132039e-10,6840.
0.65,3,4,3.426161221567441e10,0.28380855349900647,0.0006617665504582621,0.000957489749045353,4.6393659623352376e-10,2.1274835374866004e-10,6960.
0.7000000000000001,3,4,3.4379973920356445e10,0.3543143183165446,0.0006896129142702548,0.0007980515638240865,5.532061056254042e-10,1.7731168333295933e-10,7080.
0.7500000000000001,3,4,3.447757890686917e10,0.4520927778322157,0.0007141641304897141,0.0006473500563207662,6.768004047396786e-10,1.4381427106546549e-10,7200.
0.8000000000000002,3,4,3.4539079572481926e10,0.5964670181728506,0.000734268323827552,0.0005047848594651852,8.59037102386989e-10,1.121211182579291e-10,7320.
0.8500000000000002,3,4,3.453014931712608e10,0.8306448499029023,0.0007472131078786974,0.00036978688063159617,1.1542920956051108e-9,8.210221921175026e-11,7440.000000000001
0.9000000000000002,3,4,3.4355037495414307e10,1.2751347834438755,0.0007452477201967348,0.0002418198024277167,1.7142221482031637e-9,5.3628518261013415e-11,7560.
0.9500000000000003,3,4,3.3608040866195168e10,2.440512584743442,0.0006952205182975879,0.00012038071336414038,3.181373248160231e-9,2.654642439420566e-11,7680.
0.05,3,5,3.905133367781595e11,0.024168275737378193,0.0006688300078150555,0.004292397638189548,1.2878807914781675e-10,1.7169551695359926e-9,5140.
0.1,3,5,3.583811030467234e11,0.04151419909861449,0.0007920530694342028,0.0038933618291107277,1.4267253894492873e-10,1.557338219702989e-9,5280.
0.15000000000000002,3,5,3.2998999059431006e11,0.05860774454720005,0.000891230127773871,0.003543221419736984,1.571780633344087e-10,1.4172794781494175e-9,5420.
0.2,3,5,3.0382304664307184e11,0.0763335574176004,0.0009799869065643331,0.0032211459254982205,1.730433853420571e-10,1.2884466137520487e-9,5560.
0.25,3,5,2.79336426077531e11,0.09520183606334359,0.0010608096992088195,0.002920274910028162,1.9077778035974894e-10,1.1680953752409276e-9,5700.
0.3,3,5,2.562720354250985e11,0.11567272491204739,0.001134110808641156,0.002637543776845498,2.1089899165849619e-10,1.0549998556648703e-9,5840.
0.35,3,5,2.3448104695749298e11,0.13826098759777677,0.0011998842527346605,0.002371242301850135,2.340213939535707e-10,9.48475889125014e-10,5980.
0.39999999999999997,3,5,2.138620128416858e11,0.16360529982063843,0.0012581189133862125,0.0021202005277558235,2.609281722090149e-10,8.480553980931305e-10,6120.
0.44999999999999996,3,5,1.9433554356781982e11,0.19254473843080522,0.0013088917794244646,0.0018834739851147993,2.9266180562618335e-10,7.533604704470578e-10,6260.
0.49999999999999994,3,5,1.7583306676783554e11,0.22622747629744272,0.0013523601273893425,0.0016602149430268974,3.3065887084796405e-10,6.640518436549585e-10,6400.
0.5499999999999999,3,5,1.5829162011355536e11,0.2662838945241642,0.0013887166972415947,0.0014496207219728934,3.7696792761682283e-10,5.79808204282899e-10,6540.
0.6,3,5,1.4165134461423297e11,0.3151222907817831,0.001418124682207454,0.0012509154681387919,4.346233147247285e-10,5.00318853945659e-10,6680.
0.65,3,5,1.2585410688926035e11,0.37646722458267223,0.0014406269485036263,0.001063346355838807,5.083264569729545e-10,4.2528211056259613e-10,6820.
0.7000000000000001,3,5,1.1084233228856311e11,0.4564128655272492,0.0014560002682437894,0.0008861855090060607,6.057793224555973e-10,3.544059209690155e-10,6960.000000000001
0.7500000000000001,3,5,9.655716154715654e10,0.5656774306589938,0.00146347461719238,0.0007187336154426478,7.405385300660234e-10,2.874089727538861e-10,7100.
0.8000000000000002,3,5,8.29342006718385e10,0.7250331574794856,0.0014610859729320277,0.0005603234349572514,9.388897185013028e-10,2.2402129337050845e-10,7240.
0.8500000000000002,3,5,6.989139394906683e10,0.9807327409868559,0.001443863831831695,0.00041032248511088665,1.2593774681671406e-9,1.6398303986586595e-10,7380.000000000001
0.9000000000000002,3,5,5.728451557638205e10,1.4609082952356895,0.0013972290276552538,0.00026813471111039643,1.864206535583559e-9,1.0703681445652572e-10,7520.000000000001
0.9500000000000003,3,5,4.46503284861751e10,2.7007446237627986,0.0012589532228348696,0.0001332011877556428,3.43091201685756e-9,5.287978889157778e-11,7660.
0.05,4,1,4.56218505139026e10,0.0002468397611572155,494.00681040783934,0.00014130789043874603,9.860076470357469e-11,-2.3210581446055848e-14,5425.
0.1,4,1,4.406394417134375e10,0.00043482932152538316,447.83826426338214,0.00012826145011397348,1.0969167774418425e-10,-3.377027136930032e-14,5550.
0.15000000000000002,4,1,4.2576527145547745e10,0.0006281652910552096,407.41818083891644,0.00011683213333856085,1.2133437950495332e-10,-4.243394249705351e-14,5675.
0.2,4,1,4.114463139041526e10,0.0008352192908247301,370.2946718872156,0.00010633108114391741,1.341125921020407e-10,-5.00812505355029e-14,5800.
0.25,4,1,3.976074893387131e10,0.0010617644840968713,335.6497651840213,0.00009652833539800351,1.4843880374125776e-10,-5.699380200863402e-14,5925.
0.3,4,1,3.8420294499019104e10,0.0013136605398134747,303.11336343175697,0.0000873197797437183,1.6473955541160706e-10,-6.329339494656886e-14,6050.
0.35,4,1,3.7120114437836365e10,0.0015978659730391076,272.4774438964867,0.00007864685885650946,1.8352663138257125e-10,-6.904574768153246e-14,6175.
0.39999999999999997,4,1,3.585784726901773e10,0.0019232778349537565,243.60015183642085,0.00007046963026741419,2.054579579022253e-10,-7.429464881347175e-14,6300.
0.44999999999999996,4,1,3.4631605073117615e10,0.0023017949998681156,216.3683052465641,0.00006275622475856998,2.3141604846096016e-10,-7.907497963917212e-14,6425.
0.49999999999999994,4,1,3.343979869032673e10,0.0027499181992931875,190.68175107109084,0.00005547844655228867,2.626268062326185e-10,-8.341794102883905e-14,6550.
0.5499999999999999,4,1,3.2281035370251205e10,0.0032913657348957377,166.44684025953933,0.00004860993643506115,3.008541643598676e-10,-8.735307928547121e-14,6675.
0.6,4,1,3.115405613048595e10,0.0039616217721666225,143.57391525119766,0.00004212546307499082,3.487387811048406e-10,-9.090892835186898e-14,6800.
0.65,4,1,3.0057696254424217e10,0.0048163638453806185,121.97657091639044,0.0000360007133229643,4.104257589205432e-10,-9.411304233326835e-14,6925.
0.7000000000000001,4,1,2.89908598478861e10,0.005948301437213895,101.57165616469752,0.00003021229117446731,4.928189581604563e-10,-9.69917392587839e-14,7050.
0.7500000000000001,4,1,2.7952503073293186e10,0.007524198513826203,82.27953172740686,0.00002473778913981761,6.083388909904084e-10,-9.956962349206139e-14,7175.
0.8000000000000002,4,1,2.6941622414516266e10,0.00987737504975069,64.02436161849916,0.000019555869405368642,7.818134220222361e-10,-1.0186867098423416e-13,7300.
0.8500000000000002,4,1,2.5957244235864098e10,0.013784991052749895,46.734344188661694,0.000014646328268073235,1.0711334789220774e-9,-1.0390585262884797e-13,7425.000000000001
0.9000000000000002,4,1,2.499840567106987e10,0.021575727192281624,30.341851638589965,9.99013503094822e-6,1.6497675061198629e-9,-1.056840500953281e-13,7550.000000000001
0.9500000000000003,4,1,2.406404822426608e10,0.044860410622774904,14.783476746919868,5.56944495932544e-6,3.382639019025735e-9,-1.0712914256717891e-13,7675.
0.05,4,2,1.889523265239674e10,2.2620164323576666,434.6008092101176,0.000010491354673716676,0.3770007741944873,-8.35680164531115e-9,9158.5
0.1,4,2,1.7403619236934692e10,3.6844831684099932,329.7315615675396,8.14240366177068e-6,0.27827962136159523,-1.1377253996959686e-8,9087.
0.15000000000000002,4,2,1.8117283353545555e10,5.1290169378505235,284.5473228941952,7.2110663333072934e-6,0.23397925404501096,-1.3825751778875896e-8,9015.5
